person_id;image_id;caption
user_5;user_510.jpg;I wanted the swans in the photo as well until they came a little too close.. i have been doing at home workouts and yoga a lot more than usual over the last month and although i did really enjoy it, i missed being outdoor as much as i’m used to. so going back to the lake more often and going for walks and runs really feels great. also in last week’s episode I decided to review loungewear as lots of us are at home more than usual at the moment and many of you requested that I’d film an episode about ethical activewear. I have to be truly honest, a lot of the activewear I own is old from not sustainable companies and I’ll keep using these until they are worn out. But there is one brand I’ve been testing their activewear for a while that I feel confident reviewing. And that is @organicbasics which I can definitely recommend for anyone doing workouts, pilates or yoga. By using the code CHLOEOBX you’ll get 10% off your order. . 📷 @taniabiland . #ad #ethicalfashion #sustainableliving #sustainablefashion #switzerland
user_5;user_511.jpg;new vlog is up 🤍 link in bio
user_5;user_512.jpg;[giveaway] thank you to everyone for the lovely feedback on my new youtube series #testingethicalbasics this first episode was all about loungewear and i’ve teamed up with @shopcerer to offer a loungewear set (set pics 2-3) to one you. to enter: - follow @shopcerer @user_5 - tag two friends you can’t wait to see once the quarantine is over winner will be announced on Monday! good luck everyone and happy weekend ✌🏽 . photo @taniabiland outfit @shopcerer shoes, bags and belt are vintage . #giveaway #ethicalfashion #sustainablefashion #fairfashion #loungewear #ootd
user_5;user_513.jpg;comfy days at home been working so much this week so far and barely took time to myself. so today i will turn my laptop off earlier and will bake carrot cake 🥕 and read my book 📖 . #home #quarantine #homeoffice #freelance
user_5;user_514.jpg;a lot of you ask me for « affordable » sustainable brands. first of all, « affordable » means something different for everyone and second, sustainable fashion will never be cheap like fast fashion. why? because the people who make the clothes are being paid fairly and working in safe conditions. also, most sustainable brands use more eco, organic & natural fibers which are more expensive than synthetic fabrics such as polyester. now that we know why sustainable fashion will NEVER be cheap, it’s important to review our shopping habits. by shopping less often, we are able to invest in higher quality pieces that will last overtime and this should be our main focus when it comes to sustainability. another great way to shop sustainably is thrifting, which will always be the cheapest and most affordable way to shop fashion ethically. clothing swaps and upcycling are amazing options too. this year I discovered @naz.fashion and i am so excited to be sharing their new collection with you as i believe these pieces are longterm items that I keep wear every week. the beige shorts everyone asked about is this one also from @naz.fashion . massive sales never happen in sustainable fashion, however, I have a 10% code you can use on your order, it’s CHLOE10. 🦢 . 📷 @perezdavid . #ethicalfashion #ethicallymade #sustainableliving #sustainablefashion #ecofriendly #fairfashionoutfit #ethicalootd #ethicalfashionbrand
user_5;user_515.jpg;making my home a quiet and calm space to keep me grounded in between work days and everything that’s happening in the world right now. thankful for this cute little nest 🤍 . #home #homedecor #minimalisthome #interior #slowlife
user_5;user_516.jpg;1, 2, 3.... do's and don'ts during quarantine  don’t: spend your days on screens hug everyone (this one has been hard for me) buy another fast fashion charity t-shirt do: read books, meditate respect social distancing & try FaceTime photoshoots support small ethical businesses  This time is another opportunity for us to vote with our money and support ethical and sustainable practices. If you’d like to donate to an organisation, please don’t buy another fast fashion t-shirt you don’t need to support a cause. Either support an organisation directly or support a small sustainable company who produces ethically.  @feel_a_fil is an ethical fashion brand based in Switzerland (this is rare!) and came out with this so beautifully knitted shirt made out of organic GOTS certified cotton. It’s made in Germany and the different lines create two interlocking hands. A symbol of solidarity, of helping others, of being together. For every T-shirt sold, FEEL A FIL will donate CHF 25(!!!) to local non-profit organisations and initiatives that are particularly affected by the consequences of the pandemic. In addition, the purchase supports local and small manufacturers who are now struggling with a loss of revenues. It also helps to promote sustainable production ideas, which will become even more important in the future.  Don’t buy a t-shirt you don’t need, don’t feel the pressure of supporting others if you are yourself struggling at the moment. But for everyone who’s in a safe position to give a hand in some way, you can use this opportunity to support ethical organisations & businesses. . 📷 @taniabiland . #ethicalfashion #quarantine #quarantineoutfit #sustainablefashion #fairfashion #fastfashionsucks #ad
user_5;user_517.jpg;another week of #shotwiththetheme and a beautiful illustration from @lilla.clara . The theme this week was « cream » 🤍 . #photography #homedecor #interiordesign #selfportrait #illustration
user_5;user_518.jpg;more ethical fashion outfits and ideas. I’ll do my best to share more and tag brands I love wearing and give you discounts when I can to make sustainable fashion a little more affordable for everyone on here 🤍 . jumpsuit @rize.fashion jewelry @brunathelabel_ (ETHICAL15) sunglasses @shopcovry . 📷 @perezdavid . #shotwiththetheme #ethicalfashion #ethicalootd #sustainablefashion #sustainableootd
user_5;user_519.jpg;looks like Greece but it’s home. talking of my home, I took advantage of being stuck at home during quarantine to declutter and Spring clean 🧺 the vlog is on my channel now, link in bio. . #shotwiththetheme #home #springcleaning #vlog #homesweethome #quarantine
user_5;user_520.jpg;be gentle humans . #home #selfportrait #selfcare
user_5;user_521.jpg;another week of #shotwiththetheme « straight in the middle » . #home #photography #bookstagram
user_5;user_522.jpg;I’ve teamed up with @monclondon for #adaptandcreate to inspire everyone to get creative at home. Journaling for me is a way to get everything out my mind onto paper in a creative way. I’ll journal onto old pictures, magazines, notebooks. I’ll draw paint and stick anything I feel like. MONC is donating 20% of their revenue in April to the @britishredcross to support workers on the front line of the virus outbreak. I’ve been wearing @monclondon on the daily for all types of adventures from reading books in the sunshine to skiing in the Winter. 📝 check out the full interview link in my stories! . 📷 @perezdavid . #notsponsored #journaling #creativity #coronavirus
user_5;user_523.jpg;one of my intentions for April is to share more ethical outfits on here so you get to discover more sustainable companies. i have more ethical fashion videos coming too on my channel! so happy to see you guys interest in shopping more ethically. 🤍 . 📷 @perezdavid . #ethicalfashion #sustainablefashion #fashionrevolution #ethicalootd #sustainableootd #fairfashion
user_5;user_524.jpg;for those who’ve watched my channel for a while you may have heard me talk about @eliahsahil.organic before. i first tried their zero waste powder shampoo and oils, and now masks and peelings for extra self care. i really love the refilling system with all the powders and who well they last overtime. all the products are vegan, organic and sales contribute to the rescuing of bees. it’s such an awesome project and there is a whole sustainability page on their website if you’d like to read more about it. after a year of using @eliahsahil.organic, we decided to team up and offer you guys 3x 80€ voucher on the shop. To enter the giveaway all you have to do is: 🤍 follow @eliahsahil.organic & me @user_5 🤍 tag a friend you’d like to have a self-care day with The giveaway is open to EU/CH people only and ends on this Friday, April 24th. Good luck! ✌🏽 . 📷 @perezdavid 🧴 @eliahsahil.organic . #giveaway #organicskincare #organiccosmetics #vegancosmetics #vegan
user_5;user_525.jpg;took part in #shotwiththetheme this week. every week, Lizzy from @shotfromthestreet comes out with a new photography theme and it’s been so much fun getting inspired and creative with it. this week the theme was skin. . 👗 @fyt.vintage 💍 @analuisany @stilnest @brunathelabel_ . #shotwiththetheme #moments #vintagefashion #ethicaljewelry
user_5;user_526.jpg;This week is Fashion Revolution week. It commemorates the death of 1,138 garment workers at Rana Plaza factory collapse on April 24th 2013 in Bangladesh. This year, because of the pandemic, many brands cancel orders which results in factories closing because they are not receiving payments. Not only are the garment workers unfairly paid, they are now loosing their jobs and have no social support. It’s on us to remember and take action.  No matter where you live, where you’re from, it is our time to raise awareness about the fashion industry, its unfair, impactful practices and ask for transparency.  Let’s ask the companies #whomademyclothes and under which conditions.  Let’s get educated about the fashion industry. I recommend watching @truecostmovie and reading the book Fashionopolis by Dana Thomas. The more educated you are about the topic the more you will be able to identify greenwashing companies and avoid them. Download @goodonyou_app to learn about the different fabrics and the brands ratings in terms of sustainability and ethics.  Follow ethical fashion creators on social media @kristenleo @ethicalandeasy @beatriceturner @heylilahey @letstalkslow @wearilive @ninabotzen @annalaurakummer @venetiafalconer and many more.  Support small sustainable businesses and ethical fashion brands. Use, reuse, repair and upcycle the clothes you already own. Organize a clothing swap (after the quarantine). Buy vintage and second hand. Or even try a shopping ban for a year.  There are many ways to get involved and everyone has an impact.  Check out fashion revolution in your country. Although all physical events are cancelled, there are many online conferences happening and it’s the perfect time to learn something new.  The fashion industry is one of the top polluting industries in the World, let’s make this change! . 📷 @perezdavid 👕 @armedangels 100% Organic cotton, produced fairly and sustainably, all profits goes to National Garment Workers Federation (NGWF) in Bangladesh. In 2019, 11.716€ were collected which 373 claims being resolved and 180 workers getting their jobs back. *not sponsored . #itsonusto #armedangels #madetomakeadifference #fashionrevolutionweek
user_5;user_527.jpg;good morning monday let’s be creative, let’s have fun. . #mondaymotivation
user_5;user_528.jpg;my most worn bikini during my Bali trip. a small Swiss company called @julienneswim is offering you guys a 10% discount code for a week (CHLOE10) and the opportunity to support a small business during these uncertain times. I’m pretty sure we’ll be able to enjoy the beach and lakes by this Summer. In the meantime, you can always wear it on your balcony or in your backyard to enjoy to sunshine 🌞 *not sponsored, just a bikini I like. . #ethicalswimwear #sustainableswimwear #supportsmallbusiness #fairfashion #econyl
user_5;user_529.jpg;greece, july 2018 & a vintage dress. . #greece #memories #familytime #beachlife #vintagestyle #vintageclothing #vintagefashion #secondhand
user_5;user_530.jpg;before I started riding bikes, I actually did horse riding for 8 years. I once broke my collarbone and then shortly after I stopped. I was craving something different, so I quit to start training for triathlon. This was way before I went vegan too. I have never done horseback riding since then, It’s been around 10 years I guess. I don’t miss it, but I loved the connection with the horses and just animals in general. They’re such wise beings 🐴 . 📷: @perezdavid . #horsesofinstagram #horse #switzerland #cyclinglife #cyclingswitzerland #cyclinggirl
user_5;user_531.jpg;sunshine, books & journals. as much as I am used to this home office thing, I’ve had such a hard time sticking to a strict schedule lately. And that’s ok. I may be productive one day and not the next. I may be productive for an hour and not the next. My time in Bali, my birth chart reading with @heynikkijae and this current situation have taught me to listen to my own internal rhythm. Yet, I still have a hard time. It’s difficult for me not to have a sense of structure in my life and simply following my intuition in the moment. I work best when I have some sort of routine and vision. I’ve always been super organized and disciplined and I should not see this as something negative either. Navigating between personal discipline (what my mind tells me to do) and inner intuition (what my heart tells me to do) is not easy but I’ve learnt that neither go without the other.
user_5;user_532.jpg;i’ve been taking things slow, waking up whenever i felt truly rested, practicing yoga and meditation almost everyday, reading tonsssss (i never thought i could read this much this fast), cooking healthy foods, drinking warm teas, taking hot and cold showers, whatever feels right, getting some things done, going for walks, creating videos, listening to myself more than ever and letting go of guilt and resistance. i am learning to really live intuitively and it feels amazing. . 📷 @perezdavid 👕 @_lu_cie_e . #slowlife #slowliving #slowdown #yoga #yogapractice #yogaeverydamnday #meditation #readingtime #quarantine #quarantineandchill
user_5;user_533.jpg;it’s so sunny these days but sooo cold, everytime I try and go out on the balcony to work and get some vitamin D i freeze and come back in within minutes. can’t wait for warm summer days at the lake reading books all day. 🌞
user_5;user_534.jpg;happy sunday everyone! i uploaded not one but ✌🏽 new videos this weekend. they’re both travel vlogs from Indonesia and also wanted to be fully transparent and share how the pandemic affected our travels. link is in bio.🤍 . 📷 @perezdavid 👕 @_lu_cie_e . #travelvlogs #pandemic #reallife #nofilter
user_5;user_535.jpg;my main goal for 2020 was (and still is) to read more books. one per month seemed like an achievable target for me and after 3 months in, I am so glad to see that I read 6 already!! probably more than I read in the whole last year. So I thought I’d share with you guys some of the ones I really liked so far: 1. The Four Agreements - Don Miguel Ruiz 2. Essentialism - Greg McKeown 3. The Way To Love - Anthony de Mello Share all your favorite books below (fiction and non fiction)✨ . 📷 @perezdavid 🏠 @villastrata 👕 @_lu_cie_e . #villastrata #confinement #bookstagram #booklover #bookrecommendations #selfisolation #selfdevelopment #selfhelp #fictionbooks
user_5;user_536.jpg;let’s use this post to share all our favorite movies and series for everyone to watch. leave it all below! 👇🏽✨🤍 . #tbt #gilimeno #coronavirus #movies #netflix #series #selfdistancing #selfisolation
user_5;user_537.jpg;this trip really inspired for interior design. I had the thought of making over some things in the apartment when coming back but it looks like it’ll be postponed for now.. still filling up my pinterest with ideas and inspiration for when the day will come. if you have any interior design related recommendations (YouTube channels, IG accounts, blogs) let me know 💡 . @villastrata #villastrata #lombok #indonesia #interiordesign
user_5;user_538.jpg;I think it didn’t really hit me until we arrived in Istanbul airport. There is a lot of people, yet it is so quiet. What a weird World we all live in these days. Beyond grateful and excited to finally be home in a few hours 🤞🏽. Being away from loved ones in such times isn’t the most fun thing and although we’ll be stuck inside, I’d rather be at home right now. Everything that’s been happening in the last week for us has been full of pure luck and coincidences. I will share the whole story soon, and so far it’s a happy one. Let’s continue sharing positivity wherever and whenever we can! I love seeing people coming together and supporting each other in all this, it makes me so happy. . 📷 @perezdavid  Bikini is from @julienneswim Jewelry is from @brunathelabel_ ( CHLOE15 for 15% off ) . #bali #lombok #indonesia #coronavirus #travel #ethicalfashion #ethicaljewelry
user_5;user_539.jpg;i think we might have seen parts of Bali close to like it used to be ten or twenty years ago. Because of low season and the virus (especially) many of the places we stayed at we were the only guests and although it was the best experiencing the island without too many tourists, my heart aches for the people here who are and will be suffering from the virus outbreak. Despite the current situation, coming here was a reality check about my privilege as well. I don’t believe in luck generally speaking, but lucky is what I deeply felt all this trip. Lucky, privileged and endlessly grateful for our time here. For the people we met, the ones that drove us places, the ones that cooked for us and the ones that hosted us. 🤍 . #bali #thankful #grateful #gratitude #travel #indonesia
user_5;user_540.jpg;Everything I read, listen to or watch online talks about the virus and although I’d love to talk about many other things than this right now, I feel the need to share about the situation and what’s happening for us as I can’t deny it affecting our travels. For those who called me irresponsible for traveling during these times, David and I left before the situation escalated. There was no way for us to know back then this was going to happen. Also, I think that there are definitely smarter things to do at this point (and always) than judging people online, instead maybe we should start (finally) supporting and caring for each others. Our flight home is tomorrow and now that Shengen has closed its boarders, it doesn’t make sense to try and get another flight even earlier. Swiss government says to go home asap and Swiss citizens will be allowed in the country (from what I understood) The main issue is flights and the government here in Bali if they decide to shut down everything. I will keep you guys posted. Hope everyone is safe and healthy at home 🤍 and for those currently traveling, you are not alone, call your airlines, call the embassy to get more information. . 📷 @perezdavid . #coronavirusbali #coronavirusswitzerland
user_5;user_541.jpg;back in Bali for a few days before we go home! I’m excited to find our apartment again, as for friend and family it looks like it’s gonna be a bit more complicated than.. for now let’s just hope we get to fly back and don’t get stuck anywhere in the way🤞🏽and for now NOW let’s stay present and enjoy our last few days in Bali. . 📷 @perezdavid . #ethicalfashion #sustainablefashionblogger #sustainablefashion #fairfashion #ecofashion #ethicalootd
user_5;user_542.jpg;Fell in love with this view, this place and the beautiful nature around it. Felt really lucky to spend the last two days at @villastrata with David and we enjoyed every second of our time here. 🌴 . 📷 @perezdavid 🏠 @villastrata . #villastrata #lombok #lombokisland #gerupuk #infinitypoolview #workhardtravelwell
user_5;user_543.jpg;ohhhh i love white. everyday. this is not a set. it’s shorts and a dress from @_lu_cie_e i tucked in and wore as a blouse. mix and match the clothes you already own. it’s the most sustainable way to create new outifts. since readjusting my wardrobe with neutral tons and high quality pieces, I can create endless combinations. let’s create more with less, let’s love our clothes, let’s wear them over and over and be proud about it! 🤍 . 📷 @perezdavid . #ethicalfashion #sustainablefashion #slowfashion #fairfashion #ootd #ethicalootd #fashionrevolution
user_5;user_544.jpg;i have been carrying my journal for over two weeks and i’m finally getting some writing done. journaling is like meditation, it brings a sense of peace to me, yet I have such a hard time keeping it as part of my daily routine. Any tips? Also, who sticks their tongue out when concentrating? 😄 . 📷 @perezdavid 🏠 @manayogaretreat . #journaling #meditation #yoga #innerpeace #innerchild #habittracker #selfdiscipline #sustainable
user_5;user_545.jpg;spent the day at the beach and went surfing, or should I say “tried to”. If there is one thing I’m really bad at in life is surfing. After surfing in France, Portugal, Hawaii and Tahiti, I still love it and am so persistent with it, eventually it will pay off I’m sure.. 🏄‍♀️ Stay tuned for the Bali vlog, you’ll see me crash like never before. #nofilter #reallife #truestory . 📷 @perezdavid . #lombok #indonesia #selongbelanak #selongbelanakbeach #surf #surfing
user_5;user_546.jpg;So so glad we came here, it’s been a few days of slow living & relaxing. I finished one book and read a full one, the most reading I’ve done since landing in Indonesia. Exactly what we needed! We felt so home here 🤍 @serenityvillagiliair . 📷 @perezdavid . #gili #giliair #holidays #rest #slowliving #slowdown slowlife #indonesia
user_5;user_547.jpg;here all day, either reading books or swimming with turtles 🌊 🐢📖 oh and I’ve been thinking about the podcast, do you guys have any ideas or wishes? . 📷 @perezdavid 👙 @you.swim . #ethicalfashion #ethicalswimwear #sustainablefashion #sustainable #youswim #gili #gilimeno #beachgirl #beachlife #snorkelling #turtlesofinstagram #fairfashion #econyl #bodypositivity
user_5;user_548.jpg;We heard so many things about the Gilis (good and bad) that we thought let’s go and see for ourselves. We even decided last minute to go to Gili Meno and Gili Air instead of just one. The first few days on Gili Meno were lovely & quiet. The beaches on Meno are clean, the sand is white and there were very very few people (low season and corona panic consequences I guess). 🥥 The island is small so you can get everywhere super fast (especially with a bike). I will write on the blog a bit more about my thoughts once I come back and have some time to reflect on it. Anyways, it was nice going to the beach and not having anything else to do for a day on Meno besides reading books and snorkeling. 🏝 . 📷 @perezdavid 🏠 @meno.island.villas . #giliislands #gilimeno #gili #indonesia
user_5;user_549.jpg;Could have stayed for a week in this gorgeous place. David and I both loved it so so much. Definitely one of the highlights of our trip so far! A quiet place facing the ocean with the most delicious vegan food we’ve had in Bali. Thank you for having us, we will be back! 💭@shunyatavillasbali . #ecoresort #veganfood #bali #eastbali #luxuryecoresort #shunyatavillasbali
user_5;user_550.jpg;had such a lovely time spending the first part of our trip in the center of Bali. at the beginning of the week we stayed in @baliecostay for a few days and we had such a lovely time. being away from busy Ubud, we took time to just rest, read and go for walks. the food at @baliecostay was so fresh and delicious! a lot of the food we ate is actually grown on the property, I had never seen such an abondance of tropical fruit trees in my life. we were even given a tour of the permaculture garden and it was so interesting learning about this as David and I both want to grow more fruits and veggies this coming Spring 🌱. do you guys grow your own food? let us know which ones! . 📷 @perezdavid . #bali #baliindonesia #baliecostay #ecofriendly #permaculture #ecoresort #gardening #gardeninglife #swing
user_5;user_551.jpg;This weekend we treated ourselves to a stay at @fivelementsretreat and it was the most luxurious act of self-care I’ve had in a very long time. We had a full afternoon of massage, body scrub and infused bath by the river, followed by a delicious vegan dinner. The next morning we woke up to a sunny day and took a synergy yoga class. Had some green juice and dragon fruit smoothie bowl (one of the best I’ve ever had) and spent time at the pool. It was such a treat and although there are many things I don’t indulge in, staying in beautiful places is one of a few exceptions. . 📷 @perezdavid 👙 @wdlk 🏠 @fivelementsretreat . #fivelementsbali #bali #indonesia #fivelementsretreats #selfcare #treatyourself #spaday #wellness #retreatyourself
user_5;user_552.jpg;David and I made a new friend today, he’s the sweetest and fluffiest little puppy. Foki is about one month old and we hope we get to adopt one like him one day 🤍 #adoptdontshop . 📷 @perezdavid . #puppiesofinstagram #puppylove #puppyoftheday #puppylife #puppy #dogoftheday #dogsofinstagram #bali #indonesia #ethicalfashion #adoptdontshop
user_5;user_553.jpg;beautiful rice fields outside busy Ubud. stay in Sebatu a few days or rent a scooter to get out the city, it’s worth it. So much nicer than the touristy ones in my opinion. 💭 . 📷 @perezdavid . #ethicalfashion #sustainablefashion #fairfashion #slowfashion #ethicalootd
user_5;user_554.jpg;the importance of taking a break. it’s easy to feel like work is taking over especially when you love your job so much you never count how much you put in. although it’s not easy to let go when you’re the only person responsible for running the business, it’s necessary for long term performance and personal well being. I’m not gonna lie, it’s very hard for me not to do anything work related at all for days in a row. In my latest #BEWEAR podcast I share about why I decided to take time off and why it’s so important. 💭 . 📷 @perezdavid 🏡 @sebatusanctuary . #meditation #slowliving #slowlife #timeoff #inhaleexhale
user_5;user_555.jpg;David and I fell in love with this little place of paradise. We arrived in Bali a few days ago and one of my main concern coming here was to avoid crowded and very touristy areas as much as possible, so we could enjoy nature and get a sense of the local culture here. The village of Sebatu is located a few kms north of Ubud, and believe me or not, we did not see one single tourist in this village. The area is so lush and we have been loving this jungle life, falling asleep with the frog and cricket sounds and waking up with rooster cry every morning. It is low season at the moment and the Corona virus has made many tourists scared to travel. We have been taking precautions and we are so happy to be here, we absolutely don’t regret it at all. We have been staying at @sebatusanctuary for the last couple days and it’s actually our first time in a Eco Resort, which means they are actively committing to reduce their environmental impact. For example, they eliminate as much as possible single use plastic by serving their guests water in glass bottles always, they reduce at least half of electricity usage thanks to solar energy. Finally, the pool is chemical-free and home of over 300 fish. It makes me so happy to see hotels and resort who care and take serious actions towards sustainability. . 👙 @julienneswim 📷 @perezdavid . #sebatusanctuary #ecoresort #bali #sebatu #balitravel #indonesia
user_5;user_556.jpg;a pair of vintage high waisted denim, a second hand knit sweater, my beloved beige coat and organic cotton sneakers 👟 my outfit atm every single day. i find it so hard to be inspired to dress in the winter so i challenged myself and created 10 ethical and sustainable outfits in my latest video (link in bio) let me know what you think and if you’d like me to make a new outfit video for each season 💭 . 📷 @taniabiland . #ethicalfashion #sustainablefashion #fairfashion #slowfashion #secondhandfashion #thriftstorefinds #thriftedstyle #ethicalootd #collectivecanvas
user_5;user_557.jpg;I just shared a new chatty podcast episode about self-love and emotional indepedance. how to prioritize yourself and your happiness before anything else and how to preserve your sense of self-worth. 🤍 i am no expert, i’m just sharing what I have learnt from personal experiences. maybe you will be able to relate. . #podcast #bewearpodcast #bewear #awareness #selflove #selfcare #selfdiscovery #selfgrowth #selfworth
user_5;user_558.jpg;thank you so so much for all the support and sweet words regarding my new podcast BEWEAR. it’s been such a fun project to work on and i can’t wait to see what’s to come! if you have any topic requests or guests you’d like me to invite on the podcast, share with me here 🤍 . 📷 @perezdavid . #podcast #bewearpodcast #ethicalfashion #sustainablefashion #sustainableliving #selfgrowth #selfcare #selflove #realtalk #bewear
user_5;user_559.jpg;almost finished reading my second book of 2020 already. The Four Agreements had been on my list for so long and I finally took the time to dive in. It’s so easy to read and I’ve got only one thing to say about it: I wish our childhoods innoncence and truth remained with all of us by default. No assumptions, no fears. I really like to naively think everything would be so much more simple. . 📷 @taniabiland . #fouragreements #bookstagram #ethicalfashion #meditation #dailythoughts
user_5;user_560.jpg;it’s end of January and i’ve already had enough of the Winter. can’t wait to be back somewhere warm. also the bikini i designed with @liljathelabel is back in stock (the one on the 2nd photo) ✨ . 📷 @taniabiland . #ethicalfashion #sustainablefashion #fairfashion #slowfashion #ethicalswimwear #sustainableswimwear #swissblogger
user_5;user_561.jpg;time to take care of our skins... 💭  I’ve been testing the @cosmetiques_yemanja products only since beginning of December and my skin has been feeling amazing using these. The products are made in Switzerland, all the ingredients are ethically sourced, organic and vegan. From personal experience, I’ve never seen such « clean » products on the market so far, and they are all fragrance free.  As someone with combination skin, I have been using the BALANCE line and my skin has been a lot more resilient with me. It looks hydrated without feeling oily and all products are very gentle, they did not cause me any irritation.  Skin issues stem from many different factors and two things that I have personally noticed tend to affect my skin are my cycle and gluten. And in this case, skincare will most likely not be enough to heal your skin to a deeper lever. However, what you put on your skin can drastically improve your skin by supporting with the healing process.  Finally @cosmetiques_yemanja also collects their all glass packaging when you are done with the products. You can simply return the empty bottles back to any shop in Switzerland that sells @cosmetiques_yemanja to recycle the containers. ♻️ Want to try the @cosmetiques_yemanja too? Enter the giveaway to win the following products: • Elixir Light Complexion • Mini Hydrating Cream • Balance Serum • Balance Solution (all these are part of my daily routine atm and I truly love them)  To enter: ☁️ say 3 things you are grateful for today ☁️ tag a friend you want to see more  Good luck!!! 🤍 . 📷 @taniabiland . #skincare #giveaway #naturalbeauty #naturalskincare #veganskincare
user_5;user_562.jpg;My go to outfit is always a white tee and a pair of denim. Denims are timeless and versatile. They are resistant and usually last forever. They never go out of trend, ever. But denim production hides a very dirty industry. In fact, conventional cotton crops implies the use of monocultures, toxic fertilizers and harmful pesticides. Denim manufacturing also consumes an shocking amount of water. On average, 7,600liters of water just to make one single pair!!! And to make it even worse, the denim industry uses all sorts of nasty processes such as chlorine bleaching, sand blasting to name a few. Hazardous chemicals are extremely common when adopting these techniques, which not only are polluting the water stream of a the geographic area but also contribute to making the working conditions even worse than they already are. Garment workers are putting their lives at risk every single day for us to buy cheap clothing and this makes me so angry. It’s time to wake up and support companies that are doing something good, even if we have to buy less to afford these! It is our job and responsibility to pay the true cost for what we want and need. No one should be suffering directly or indirectly for the clothes WE wear. Shopping less is the first thing to do. And if you need a pair of jeans make sure of these three things: - they are made out of GOTS certified organic cotton - their production didn’t require the use of harmful chemicals - they were made in safe and fair conditions . Let’s invest in higher quality instead of quantity. Let’s invest in companies that focus on values instead of profit. . 👖 @armedangels « DetoxArmyChloe » for 15% off (valid until 18.02) 📷 @taniabiland . #DetoxArmy #DetoxDenim #armedangels #sustainablefashion #ethicalfashion #ethicallymade #sustainableclothing #sustainableliving #fairfashion #fairfashionootd #fairfashionblogger #slowfashion #swissblogger
user_5;user_563.jpg;« People mistakenly assume that their thinking is done by their head, it is done actually by the heart which first dictates the conclusion, then commands the head to provide the reasoning that will defend it. » - The Way To Love, Anthony De Mello. ~ Such a great book, really happy this was my first book of 2020. Now reading The Four Agreements by Don Miguel Ruiz. I read The Mastery Of Love also from him a couple years ago and loved it, let’s see what this one has to bring. What are you guys reading atm? . #bookstagram #switzerland #booklover #bookclub #meditation
